CUST_ID,GENDER,AGE,TENURE,CHANNEL,AUTOPAY,ARPB_3M,CALL_PARTY_CNT,DAY_MOU,AFTERNOON_MOU,NIGHT_MOU,AVG_CALL_LENGTH,BROADBAND
197,1,54,57,1,0,262,0,0,930,0,3.04,1
198,1,33,13,4,1,151,22,47.899999999999999,32.399999999999999,74.700000000000003,3.6400000000000001,1
199,1,21,13,2,0,208,6,0,40,0,2.9399999999999999,0
200,1,21,13,2,0,208,6,0,40,0,2.9399999999999999,0
201,1,21,13,2,0,208,6,0,40,0,2.9399999999999999,0
202,1,21,13,2,0,208,6,0,40,0,2.9399999999999999,0
203,1,21,13,2,0,208,6,0,40,0,2.9399999999999999,0
204,1,21,13,2,0,208,6,0,40,0,2.9399999999999999,0
301,1,52,45,2,1,238,0,0,395,0,3.8300000000000001,0
302,1,52,45,2,1,238,0,0,395,0,3.8300000000000001,0
303,1,39,25,2,0,129,12,0,0,0,4.54,0
304,1,39,25,2,0,129,12,0,0,0,4.54,0
305,1,39,25,2,0,129,12,0,0,0,4.54,0
306,1,68,17,4,0,121,0,129.69999999999999,202.30000000000001,193,5.8100000000000005,1
307,0,45,41,1,1,206,23,0,201.30000000000001,333.69999999999999,3.2200000000000002,0
308,0,45,41,1,1,206,23,0,201.30000000000001,333.69999999999999,3.2200000000000002,0
309,1,45,13,3,0,224,0,0,240,0,4.5999999999999996,0
310,1,45,13,3,0,224,0,0,240,0,4.5999999999999996,0
311,1,45,13,3,0,224,0,0,240,0,4.5999999999999996,0
312,1,45,13,3,0,224,0,0,240,0,4.5999999999999996,0
313,1,45,13,3,0,224,0,0,240,0,4.5999999999999996,0
314,1,45,13,3,0,224,0,0,240,0,4.5999999999999996,0
315,1,26,1,1,1,71,0,0,0,0,3.3999999999999999,0
316,1,31,3,4,1,137,15,0,0,0,3.5600000000000001,0
317,1,27,23,1,0,128,5,0,0,0,3.9300000000000002,0
318,1,27,23,1,0,128,5,0,0,0,3.9300000000000002,0
319,1,27,23,1,0,128,5,0,0,0,3.9300000000000002,0
320,1,27,23,1,0,128,5,0,0,0,3.9300000000000002,0
321,1,27,23,1,0,128,5,0,0,0,3.9300000000000002,0
322,1,27,23,1,0,128,5,0,0,0,3.9300000000000002,0
323,0,42,26,4,1,120,25,202.40000000000001,198.30000000000001,224.30000000000001,3.8900000000000001,0
324,0,42,26,4,1,120,25,202.40000000000001,198.30000000000001,224.30000000000001,3.8900000000000001,0
325,0,30,5,2,1,136,13,0,0,0,3.8300000000000001,0
326,1,27,32,4,1,160,24,26.199999999999999,6.0999999999999996,67.599999999999994,4.5099999999999998,0
327,1,27,32,4,1,160,24,26.199999999999999,6.0999999999999996,67.599999999999994,4.5099999999999998,0
328,1,27,32,4,1,160,24,26.199999999999999,6.0999999999999996,67.599999999999994,4.5099999999999998,0
329,1,25,3,1,1,110,12,0,0,0,3.8100000000000001,0
330,1,26,26,4,1,206,20,0,0,0,2.6400000000000001,0
331,1,26,26,4,1,206,20,0,0,0,2.6400000000000001,0
332,1,26,26,4,1,206,20,0,0,0,2.6400000000000001,0
333,1,36,14,1,0,331,6,0,0,0,4.2000000000000002,1
334,1,47,65,1,0,431,0,0,900,0,3.6099999999999999,1
335,1,31,28,3,0,295,0,0,0,0,3.7400000000000002,1
336,0,43,30,1,1,190,8,0,0,0,3.9699999999999998,1
337,0,29,8,1,0,133,5,0,0,0,3.04,0
338,1,47,46,3,0,120,0,0,0,0,4.9699999999999998,0
339,1,47,46,3,0,120,0,0,0,0,4.9699999999999998,0
340,1,47,46,3,0,120,0,0,0,0,4.9699999999999998,0
341,0,60,71,4,0,521,0,1020.7,444.30000000000001,0,6.2300000000000004,1
342,1,66,45,1,0,171,0,0,880,0,4.4699999999999998,1
343,0,31,5,3,0,82,12,20.800000000000001,15.300000000000001,23.899999999999999,3.5300000000000002,0
344,1,38,17,2,0,221,0,0,0,0,2.8900000000000001,1
345,0,55,70,3,0,584,0,990.20000000000005,474.80000000000001,0,4.1699999999999999,1
346,0,24,6,3,0,138,0,37.399999999999999,117.59999999999999,0,3.3300000000000001,0
347,1,76,37,1,0,200,0,0,230,0,4.7599999999999998,1
348,1,35,47,4,1,265,28,0,0,0,4.25,0
549,0,35,23,4,1,178,19,0,148.5,301.5,4.5600000000000005,0
550,0,35,23,4,1,178,19,0,148.5,301.5,4.5600000000000005,0
551,0,35,23,4,1,178,19,0,148.5,301.5,4.5600000000000005,0
552,0,35,23,4,1,178,19,0,148.5,301.5,4.5600000000000005,0
553,0,44,31,2,1,331,11,0,0,0,4.3799999999999999,0
554,0,44,31,2,1,331,11,0,0,0,4.3799999999999999,0
555,0,44,55,3,0,182,0,1004.1,680.89999999999998,0,4.2199999999999998,1
556,1,30,34,3,1,231,0,200.40000000000001,74.599999999999994,0,3.5600000000000001,1
557,0,35,23,1,1,208,11,0,0,0,4.7699999999999996,0
558,0,35,23,1,1,208,11,0,0,0,4.7699999999999996,0
559,0,35,23,1,1,208,11,0,0,0,4.7699999999999996,0
560,0,35,23,1,1,208,11,0,0,0,4.7699999999999996,0
561,0,35,23,1,1,208,11,0,0,0,4.7699999999999996,0
562,0,35,23,1,1,208,11,0,0,0,4.7699999999999996,0
563,0,30,1,1,1,72,4,1.8999999999999999,0.90000000000000002,0,4.9100000000000001,0
564,1,55,66,3,0,330,0,652.20000000000005,312.80000000000001,0,4.3799999999999999,1
565,1,40,13,1,0,219,0,0,0,0,4.96,0
566,1,40,13,1,0,219,0,0,0,0,4.96,0
567,1,40,13,1,0,219,0,0,0,0,4.96,0
568,1,40,13,1,0,219,0,0,0,0,4.96,0
569,1,40,13,1,0,219,0,0,0,0,4.96,0
570,1,40,13,1,0,219,0,0,0,0,4.96,0
571,1,40,13,1,0,219,0,0,0,0,4.96,0
572,1,44,4,3,0,92,7,15.300000000000001,9.6999999999999993,0,3.4699999999999998,0
573,1,24,11,4,1,158,20,35.399999999999999,30.399999999999999,74.200000000000003,3.4300000000000002,0
574,1,24,11,4,1,158,20,35.399999999999999,30.399999999999999,74.200000000000003,3.4300000000000002,0
575,1,24,11,4,1,158,20,35.399999999999999,30.399999999999999,74.200000000000003,3.4300000000000002,0
576,1,24,11,4,1,158,20,35.399999999999999,30.399999999999999,74.200000000000003,3.4300000000000002,0
577,1,24,11,4,1,158,20,35.399999999999999,30.399999999999999,74.200000000000003,3.4300000000000002,0
578,1,26,6,1,0,177,1,0,0,0,3.3999999999999999,0
579,1,29,2,4,1,92,24,1.3,1,2.7000000000000002,3.7800000000000002,0
580,0,40,37,2,1,428,0,0,470,0,3.2599999999999998,1
581,1,40,35,1,0,118,0,0,0,0,3.8900000000000001,1
582,0,47,41,1,0,184,1,0,1240,0,4.5,0
583,0,47,41,1,0,184,1,0,1240,0,4.5,0
584,0,47,41,1,0,184,1,0,1240,0,4.5,0
585,0,24,31,1,0,194,0,0,0,0,2.6400000000000001,1
586,0,63,62,3,0,342,0,0,845,0,5.8300000000000001,0
587,0,63,62,3,0,342,0,0,845,0,5.8300000000000001,0
588,0,22,23,3,0,208,0,204.80000000000001,140.19999999999999,0,3.2999999999999998,1
295,1,49,48,4,0,190,24,354.69999999999999,340.19999999999999,445.10000000000002,3.6600000000000001,0
296,1,49,48,4,0,190,24,354.69999999999999,340.19999999999999,445.10000000000002,3.6600000000000001,0
297,1,49,48,4,0,190,24,354.69999999999999,340.19999999999999,445.10000000000002,3.6600000000000001,0
298,0,25,59,1,0,452,14,0,1415,0,2.8900000000000001,1
299,0,26,8,1,1,113,1,0,0,0,3.2200000000000002,0
300,1,52,45,2,1,238,0,0,395,0,3.8300000000000001,0
397,1,20,11,4,1,145,20,45,26.399999999999999,83.599999999999994,3,0
398,1,20,11,4,1,145,20,45,26.399999999999999,83.599999999999994,3,0
399,1,20,11,4,1,145,20,45,26.399999999999999,83.599999999999994,3,0
400,1,20,11,4,1,145,20,45,26.399999999999999,83.599999999999994,3,0
401,0,30,45,4,1,192,21,292.10000000000002,118.3,364.60000000000002,4.1399999999999997,0
402,0,30,45,4,1,192,21,292.10000000000002,118.3,364.60000000000002,4.1399999999999997,0
403,0,30,45,4,1,192,21,292.10000000000002,118.3,364.60000000000002,4.1399999999999997,0
404,0,31,4,4,1,148,23,9,3.5,12.6,3.6600000000000001,0
405,0,36,42,3,0,190,0,0,0,0,3.7800000000000002,1
406,1,32,60,2,0,529,0,0,615,0,3.5300000000000002,1
407,0,35,29,3,0,363,0,354.19999999999999,500.80000000000001,0,4.0099999999999998,0
408,0,35,29,3,0,363,0,354.19999999999999,500.80000000000001,0,4.0099999999999998,0
409,0,35,29,3,0,363,0,354.19999999999999,500.80000000000001,0,4.0099999999999998,0
410,0,41,22,1,0,305,0,0,0,0,3.3700000000000001,0
411,0,41,22,1,0,305,0,0,0,0,3.3700000000000001,0
412,0,41,22,1,0,305,0,0,0,0,3.3700000000000001,0
413,0,41,22,1,0,305,0,0,0,0,3.3700000000000001,0
414,0,41,22,1,0,305,0,0,0,0,3.3700000000000001,0
415,0,41,22,1,0,305,0,0,0,0,3.3700000000000001,0
416,1,41,50,2,1,297,9,397.89999999999998,292.10000000000002,0,4.9299999999999997,0
417,1,41,50,2,1,297,9,397.89999999999998,292.10000000000002,0,4.9299999999999997,0
418,1,44,5,2,0,143,6,0,0,0,4.4199999999999999,0
419,0,27,26,4,1,167,23,108.40000000000001,56.299999999999997,145.19999999999999,3.5,0
420,0,27,26,4,1,167,23,108.40000000000001,56.299999999999997,145.19999999999999,3.5,0
421,0,27,26,4,1,167,23,108.40000000000001,56.299999999999997,145.19999999999999,3.5,0
422,1,33,10,1,0,192,0,100.5,119.5,0,4.1900000000000004,0
423,1,33,10,1,0,192,0,100.5,119.5,0,4.1900000000000004,0
424,1,33,10,1,0,192,0,100.5,119.5,0,4.1900000000000004,0
425,1,33,10,1,0,192,0,100.5,119.5,0,4.1900000000000004,0
426,1,33,10,1,0,192,0,100.5,119.5,0,4.1900000000000004,0
427,0,30,26,4,0,195,0,369.30000000000001,470.69999999999999,0,2.8900000000000001,0
428,0,30,26,4,0,195,0,369.30000000000001,470.69999999999999,0,2.8900000000000001,0
429,0,30,26,4,0,195,0,369.30000000000001,470.69999999999999,0,2.8900000000000001,0
430,1,46,71,4,1,907,51,0,120.5,899.5,4.7800000000000002,1
431,0,48,11,3,0,155,0,79.400000000000006,57.5,68.099999999999994,5.7800000000000002,0
432,0,48,11,3,0,155,0,79.400000000000006,57.5,68.099999999999994,5.7800000000000002,0
433,0,48,11,3,0,155,0,79.400000000000006,57.5,68.099999999999994,5.7800000000000002,0
434,0,48,11,3,0,155,0,79.400000000000006,57.5,68.099999999999994,5.7800000000000002,0
435,0,48,11,3,0,155,0,79.400000000000006,57.5,68.099999999999994,5.7800000000000002,0
436,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
437,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
438,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
439,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
440,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
441,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
442,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
443,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
444,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
445,1,34,16,1,0,237,0,0,0,0,4.0300000000000002,0
446,0,51,37,2,1,214,0,0,480,0,3.1800000000000002,1
447,0,30,5,3,0,98,9,0,0,0,3.2200000000000002,0
448,1,55,3,2,1,178,12,0,0,0,3.2599999999999998,0
687,0,24,4,1,0,114,0,0,0,0,2.8300000000000001,0
688,1,33,54,3,0,328,0,689,436,0,3.8500000000000001,1
689,1,49,7,3,0,227,0,87.099999999999994,237.90000000000001,0,3.5800000000000001,0
690,1,49,7,3,0,227,0,87.099999999999994,237.90000000000001,0,3.5800000000000001,0
691,1,49,7,3,0,227,0,87.099999999999994,237.90000000000001,0,3.5800000000000001,0
692,0,28,10,4,1,174,23,90.099999999999994,131,118.90000000000001,4.3200000000000003,0
693,0,28,10,4,1,174,23,90.099999999999994,131,118.90000000000001,4.3200000000000003,0
694,0,28,10,4,1,174,23,90.099999999999994,131,118.90000000000001,4.3200000000000003,0
695,0,28,10,4,1,174,23,90.099999999999994,131,118.90000000000001,4.3200000000000003,0
696,0,28,10,4,1,174,23,90.099999999999994,131,118.90000000000001,4.3200000000000003,0
697,0,31,12,1,1,124,5,0,0,0,2.8900000000000001,0
698,1,21,3,1,0,114,0,0,0,0,3.5800000000000001,1
699,0,35,8,4,1,138,17,0,0,0,3.4300000000000002,0
700,1,49,8,4,1,110,40,41.399999999999999,31.899999999999999,81.799999999999997,4.9000000000000004,0
701,0,28,9,2,1,140,10,0,0,0,3.3300000000000001,0
702,0,28,9,2,1,140,10,0,0,0,3.3300000000000001,0
703,0,28,9,2,1,140,10,0,0,0,3.3300000000000001,0
704,0,28,9,2,1,140,10,0,0,0,3.3300000000000001,0
705,0,28,9,2,1,140,10,0,0,0,3.3300000000000001,0
706,1,19,12,2,0,167,3,0,0,0,2.71,1
707,1,61,58,2,0,377,0,0,925,0,4.6200000000000001,1
708,1,25,9,1,0,294,0,0,0,0,3.2999999999999998,0
709,1,25,9,1,0,294,0,0,0,0,3.2999999999999998,0
710,1,25,9,1,0,294,0,0,0,0,3.2999999999999998,0
711,1,25,9,1,0,294,0,0,0,0,3.2999999999999998,0
712,1,25,9,1,0,294,0,0,0,0,3.2999999999999998,0
713,1,25,49,2,1,248,24,0,45.799999999999997,224.19999999999999,3.2999999999999998,1
714,0,54,52,3,0,355,0,366.5,245.30000000000001,443.19999999999999,4.0800000000000001,1
715,1,42,10,4,1,147,25,57.899999999999999,49.5,77.599999999999994,5.6799999999999997,0
716,1,42,10,4,1,147,25,57.899999999999999,49.5,77.599999999999994,5.6799999999999997,0
717,1,42,10,4,1,147,25,57.899999999999999,49.5,77.599999999999994,5.6799999999999997,0
718,1,42,10,4,1,147,25,57.899999999999999,49.5,77.599999999999994,5.6799999999999997,0
719,1,42,10,4,1,147,25,57.899999999999999,49.5,77.599999999999994,5.6799999999999997,0
720,1,36,12,2,1,169,19,0,0,0,5.3200000000000003,0
721,1,59,65,2,1,253,0,0,820,0,6.5999999999999996,1
722,0,40,67,3,0,590,0,750.79999999999995,494.19999999999999,0,4.0800000000000001,1
723,1,67,71,3,0,727,0,638.89999999999998,536.10000000000002,0,4.7000000000000002,1
724,1,44,5,3,0,130,0,19.199999999999999,14.800000000000001,16,4.4199999999999999,0
725,1,58,60,2,1,377,5,546.39999999999998,258.60000000000002,0,4.1399999999999997,1
726,1,40,10,1,0,151,0,0,0,0,3.0899999999999999,0
727,1,40,10,1,0,151,0,0,0,0,3.0899999999999999,0
728,1,40,10,1,0,151,0,0,0,0,3.0899999999999999,0
729,1,40,10,1,0,151,0,0,0,0,3.0899999999999999,0
730,1,40,10,1,0,151,0,0,0,0,3.0899999999999999,0
731,0,64,52,4,0,307,30,384.69999999999999,323.89999999999998,501.39999999999998,3.7599999999999998,1
732,0,47,67,3,0,1037,0,500.10000000000002,189.90000000000001,0,4.2300000000000004,1
733,1,28,30,1,0,298,0,0,0,0,3,0
734,1,28,30,1,0,298,0,0,0,0,3,0
735,1,28,30,1,0,298,0,0,0,0,3,0
736,0,46,24,4,1,291,0,361.69999999999999,247.30000000000001,211,3.7599999999999998,1
737,1,75,72,2,0,1036,0,1008.9,826.10000000000002,0,3.5,1
738,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
739,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
740,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
741,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
742,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
743,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
744,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
745,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
746,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
747,0,35,17,4,1,153,10,0,44.399999999999999,110.59999999999999,4.1900000000000004,0
748,0,72,65,3,0,642,0,0,1160,0,2.48,1
749,1,33,34,2,0,200,0,0,0,0,3.5600000000000001,0
750,1,33,34,2,0,200,0,0,0,0,3.5600000000000001,0
751,1,43,26,2,0,208,3,0,0,0,3.9300000000000002,0
752,1,43,26,2,0,208,3,0,0,0,3.9300000000000002,0
753,1,43,26,2,0,208,3,0,0,0,3.9300000000000002,0
754,0,54,16,3,0,189,0,70.299999999999997,19.699999999999999,0,4.9900000000000002,1
755,1,33,1,1,0,89,0,0,0,0,3.9699999999999998,0
756,0,42,54,4,1,336,43,367.80000000000001,127.59999999999999,554.70000000000005,4.0099999999999998,0
757,0,42,54,4,1,336,43,367.80000000000001,127.59999999999999,554.70000000000005,4.0099999999999998,0
758,1,55,25,1,0,269,0,0,0,0,3.6099999999999999,0
759,1,55,25,1,0,269,0,0,0,0,3.6099999999999999,0
760,1,55,25,1,0,269,0,0,0,0,3.6099999999999999,0
761,1,69,47,4,1,266,19,338.80000000000001,200.40000000000001,485.80000000000001,5.4299999999999997,0
762,1,69,47,4,1,266,19,338.80000000000001,200.40000000000001,485.80000000000001,5.4299999999999997,0
763,1,69,47,4,1,266,19,338.80000000000001,200.40000000000001,485.80000000000001,5.4299999999999997,0
764,0,53,60,3,0,317,0,822.60000000000002,437.39999999999998,0,4.5300000000000002,1
765,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
766,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
767,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
768,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
769,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
770,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
771,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
772,1,32,19,4,1,155,43,68.5,54.200000000000003,152.30000000000001,4.2599999999999998,0
773,1,37,9,1,0,98,6,0,0,0,2.6400000000000001,0
774,1,37,9,1,0,98,6,0,0,0,2.6400000000000001,0
775,1,37,9,1,0,98,6,0,0,0,2.6400000000000001,0
776,1,37,9,1,0,98,6,0,0,0,2.6400000000000001,0
777,1,37,9,1,0,98,6,0,0,0,2.6400000000000001,0
778,1,34,1,1,0,82,0,0,0,0,2.8900000000000001,0
779,1,28,10,4,1,176,8,0,0,0,3.5800000000000001,1
780,0,34,45,2,1,181,13,0,0,0,3.7599999999999998,0
781,0,34,45,2,1,181,13,0,0,0,3.7599999999999998,0
782,0,34,45,2,1,181,13,0,0,0,3.7599999999999998,0
783,1,28,25,3,1,166,15,152.59999999999999,337.39999999999998,284.89999999999998,3.71,0
784,1,28,25,3,1,166,15,152.59999999999999,337.39999999999998,284.89999999999998,3.71,0
785,1,39,66,2,0,282,0,0,785,0,4.1900000000000004,1
786,1,67,27,3,0,122,13,190.90000000000001,129.09999999999999,0,3.5,0
787,1,67,27,3,0,122,13,190.90000000000001,129.09999999999999,0,3.5,0
788,1,25,3,4,1,116,15,0,5,0,4.1699999999999999,0
789,0,38,15,1,0,127,0,0,0,0,3.8300000000000001,0
790,0,57,60,4,1,457,31,313.69999999999999,221.69999999999999,604.60000000000002,4.2800000000000002,1
791,1,65,72,3,0,1123,0,1162.4000000000001,3422.5999999999999,0,4.2599999999999998,1
792,1,50,48,4,1,308,24,170.59999999999999,90,309.39999999999998,5.3399999999999999,0
793,1,50,48,4,1,308,24,170.59999999999999,90,309.39999999999998,5.3399999999999999,0
794,1,50,48,4,1,308,24,170.59999999999999,90,309.39999999999998,5.3399999999999999,0
795,1,57,68,4,1,372,0,546.5,209.09999999999999,564.39999999999998,2.71,0
796,1,57,68,4,1,372,0,546.5,209.09999999999999,564.39999999999998,2.71,0
797,1,57,68,4,1,372,0,546.5,209.09999999999999,564.39999999999998,2.71,0
798,0,51,20,3,1,231,0,146.80000000000001,68.200000000000003,0,3.2999999999999998,1
799,0,52,61,3,0,414,11,414.89999999999998,155.09999999999999,0,2.9399999999999999,0
800,0,52,61,3,0,414,11,414.89999999999998,155.09999999999999,0,2.9399999999999999,0
801,0,52,61,3,0,414,11,414.89999999999998,155.09999999999999,0,2.9399999999999999,0
802,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
803,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
804,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
805,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
806,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
807,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
808,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
809,1,35,19,4,0,123,21,140.59999999999999,80.799999999999997,163.59999999999999,4.0599999999999996,0
810,1,61,24,1,1,214,0,0,265,0,4.7199999999999998,0
811,1,40,14,4,1,178,24,59.399999999999999,78.299999999999997,157.30000000000001,5.9900000000000002,0
812,1,40,14,4,1,178,24,59.399999999999999,78.299999999999997,157.30000000000001,5.9900000000000002,0
813,1,40,14,4,1,178,24,59.399999999999999,78.299999999999997,157.30000000000001,5.9900000000000002,0
814,1,40,14,4,1,178,24,59.399999999999999,78.299999999999997,157.30000000000001,5.9900000000000002,0
815,1,40,14,4,1,178,24,59.399999999999999,78.299999999999997,157.30000000000001,5.9900000000000002,0
816,1,40,14,4,1,178,24,59.399999999999999,78.299999999999997,157.30000000000001,5.9900000000000002,0
817,1,74,30,3,0,195,0,372.60000000000002,212.40000000000001,0,2.2999999999999998,1
818,0,42,40,2,1,149,11,0,0,0,4.6799999999999997,0
819,0,42,40,2,1,149,11,0,0,0,4.6799999999999997,0
820,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
821,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
822,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
823,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
824,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
825,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
826,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
827,1,34,20,2,0,163,0,0,0,0,3.9300000000000002,0
828,1,36,5,3,0,120,0,0,0,0,3.5300000000000002,0
829,0,50,70,2,0,1088,0,0,1075,0,4.2000000000000002,1
830,0,57,30,1,0,195,0,0,285,0,2.9399999999999999,0
831,0,57,30,1,0,195,0,0,285,0,2.9399999999999999,0
832,0,57,30,1,0,195,0,0,285,0,2.9399999999999999,0
833,1,48,28,4,1,250,35,143.69999999999999,183.5,382.89999999999998,4.8499999999999996,0
834,1,48,28,4,1,250,35,143.69999999999999,183.5,382.89999999999998,4.8499999999999996,0
835,1,48,28,4,1,250,35,143.69999999999999,183.5,382.89999999999998,4.8499999999999996,0
836,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
837,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
838,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
839,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
840,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
841,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
842,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
843,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
844,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
845,1,39,17,1,1,223,10,0,0,0,3.8100000000000001,0
846,1,48,24,1,0,161,0,0,265,0,3.6400000000000001,1
847,1,54,24,1,1,279,10,0,220,0,4.4299999999999997,0
848,0,32,59,2,1,634,0,411.19999999999999,243.80000000000001,0,4.29,0
849,0,32,59,2,1,634,0,411.19999999999999,243.80000000000001,0,4.29,0
850,0,32,59,2,1,634,0,411.19999999999999,243.80000000000001,0,4.29,0
851,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
852,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
853,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
854,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
855,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
856,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
857,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
858,0,31,19,2,0,147,0,0,0,0,3.0899999999999999,0
859,1,46,58,1,0,272,7,0,625,0,3.1400000000000001,1
860,0,53,41,2,0,303,0,0,500,0,4.54,1
861,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
862,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
863,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
864,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
865,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
866,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
867,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
868,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
869,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
870,0,33,16,3,0,235,22,69.799999999999997,59,136.19999999999999,3.3999999999999999,0
871,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
872,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
873,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
874,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
875,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
876,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
877,0,36,13,1,0,96,0,0,0,0,3.4300000000000002,0
878,1,53,60,3,0,248,0,682.89999999999998,387.10000000000002,0,5.1399999999999997,1
879,1,39,33,4,1,244,23,60.399999999999999,23.600000000000001,171,3.2999999999999998,1
880,1,45,72,4,0,655,0,0,212.59999999999999,687.39999999999998,4.5800000000000001,1
881,1,54,66,4,0,550,26,333.39999999999998,155.69999999999999,515.89999999999998,6.3799999999999999,1
882,1,40,40,3,0,250,0,0,188.80000000000001,366.19999999999999,4.29,0
883,1,40,40,3,0,250,0,0,188.80000000000001,366.19999999999999,4.29,0
884,1,40,40,3,0,250,0,0,188.80000000000001,366.19999999999999,4.29,0
885,1,26,29,4,1,172,28,0,287.89999999999998,422.10000000000002,3.0899999999999999,0
886,1,26,29,4,1,172,28,0,287.89999999999998,422.10000000000002,3.0899999999999999,0
887,1,26,29,4,1,172,28,0,287.89999999999998,422.10000000000002,3.0899999999999999,0
888,1,54,56,2,1,304,20,386.89999999999998,383,540.10000000000002,4.9900000000000002,1
889,0,39,39,2,0,169,0,0,835,0,3.3700000000000001,1
890,0,39,65,3,0,472,0,0,585,0,3.4699999999999998,1
891,1,36,28,3,0,242,0,242.59999999999999,192.40000000000001,0,4.04,1
